timestamp,FRAX.logReturns
2023-03-10 08:34:00,-0.012716397484985029
2023-03-10 08:35:00,0.0
2023-03-10 08:36:00,0.0
2023-03-10 08:37:00,0.013561289421791045
2023-03-10 08:38:00,-0.0025357473284854984
2023-03-10 08:39:00,0.0
2023-03-10 08:40:00,0.0
2023-03-10 08:41:00,0.0030988103952676468
2023-03-10 08:42:00,0.0
2023-03-10 08:43:00,0.0
2023-03-10 08:44:00,0.0
2023-03-10 08:45:00,0.005621929211300457
2023-03-10 08:46:00,0.0014030165429806066
2023-03-10 08:47:00,0.0
2023-03-10 08:48:00,0.0
2023-03-10 08:49:00,0.0
2023-03-10 08:50:00,0.0
2023-03-10 08:51:00,0.0
2023-03-10 08:52:00,-0.008432900757869607
2023-03-10 08:53:00,0.0
2023-03-10 08:54:00,0.0
2023-03-10 08:55:00,0.0
2023-03-10 08:56:00,0.0
2023-03-10 08:57:00,0.0
2023-03-10 08:58:00,0.0
2023-03-10 08:59:00,0.0
2023-03-10 09:00:00,0.0
2023-03-10 09:01:00,0.0
2023-03-10 09:02:00,0.0
2023-03-10 09:03:00,0.0
2023-03-10 09:04:00,0.0
2023-03-10 09:05:00,0.005344964148932883
2023-03-10 09:06:00,-0.007599755819549572
2023-03-10 09:07:00,0.0
2023-03-10 09:08:00,0.0
2023-03-10 09:09:00,0.0
2023-03-10 09:10:00,0.0
2023-03-10 09:11:00,0.0
2023-03-10 09:12:00,-0.0064967220462889795
2023-03-10 09:13:00,0.0
2023-03-10 09:14:00,0.0
2023-03-10 09:15:00,0.0
2023-03-10 09:16:00,0.0
2023-03-10 09:17:00,0.0
2023-03-10 09:18:00,0.0
2023-03-10 09:19:00,0.0
2023-03-10 09:20:00,0.0
2023-03-10 09:21:00,0.0
2023-03-10 09:22:00,0.01156643325266496
2023-03-10 09:23:00,0.0
2023-03-10 09:24:00,0.0
2023-03-10 09:25:00,0.0
2023-03-10 09:26:00,-0.0036601685446074833
2023-03-10 09:27:00,0.0
2023-03-10 09:28:00,0.0
2023-03-10 09:29:00,0.0
2023-03-10 09:30:00,0.0
2023-03-10 09:31:00,0.0
2023-03-10 09:32:00,0.0
2023-03-10 09:33:00,0.0
2023-03-10 09:34:00,0.0
2023-03-10 09:35:00,0.0
2023-03-10 09:36:00,0.0
2023-03-10 09:37:00,0.0
2023-03-10 09:38:00,0.0
2023-03-10 09:39:00,0.0
2023-03-10 09:40:00,0.0
2023-03-10 09:41:00,0.0
2023-03-10 09:42:00,0.0
2023-03-10 09:43:00,0.015160095046826324
2023-03-10 09:44:00,-0.002798768998572059
2023-03-10 09:45:00,0.0
2023-03-10 09:46:00,0.0
2023-03-10 09:47:00,0.0
2023-03-10 09:48:00,-0.01659293775452192
2023-03-10 09:49:00,0.0
2023-03-10 09:50:00,0.0
2023-03-10 09:51:00,0.0
2023-03-10 09:52:00,0.0
2023-03-10 09:53:00,0.009297755704207617
2023-03-10 09:54:00,0.0
2023-03-10 09:55:00,0.0008431110923703604
2023-03-10 09:56:00,0.0
2023-03-10 09:57:00,0.0
2023-03-10 09:58:00,0.0
